,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
8719,2.01,62.0,56.0,8.01,7.87,4.92,2.0,1.4142135623730951,1.4142135623730951,1.0,1.0177890724269376,0.9032258064516129,0.006480726686398254,2.842569260369921
8720,0.75,62.5,58.0,5.77,5.82,3.62,2.0,1.4142135623730951,1.7320508075688772,1.0699179974104445,0.9914089347079037,0.928,0.006169555779151225,1.299038105676658
8721,0.82,61.1,60.0,6.02,5.96,3.66,2.0,2.23606797749979,1.7320508075688772,1.0401381096245144,1.0100671140939597,0.9819967266775778,0.0062443899486887815,1.4202816622064791
8722,1.52,62.4,57.0,7.32,7.36,4.58,2.23606797749979,1.4142135623730951,2.23606797749979,1.0360379801467414,0.9945652173913043,0.9134615384615384,0.006160120598302037,3.3988233257996807
8723,1.03,64.6,62.0,6.3,6.21,4.06,1.0,1.0,1.4142135623730951,1.0401381096245144,1.0144927536231885,0.9597523219814242,0.006484538028289963,1.456639969244288
8724,0.54,58.3,61.0,5.38,5.32,3.12,2.0,2.6457513110645907,1.7320508075688772,1.0561070349589987,1.0112781954887218,1.0463121783876501,0.006047073646369283,0.9353074360871938
8725,0.4,60.5,60.0,4.8,4.76,2.89,2.0,2.23606797749979,2.23606797749979,1.0401381096245144,1.0084033613445378,0.9917355371900827,0.006057786436373858,0.894427190999916
8726,0.61,60.7,56.0,5.52,5.49,3.34,2.23606797749979,2.23606797749979,2.23606797749979,1.048769961156668,1.0054644808743167,0.9225700164744646,0.006026594154685798,1.3640014662748718
8727,0.38,62.1,57.0,4.67,4.61,2.88,2.23606797749979,2.23606797749979,2.0,1.0401381096245144,1.0130151843817787,0.9178743961352657,0.006128769709478252,0.76
8728,1.05,63.7,59.0,6.41,6.37,4.07,1.4142135623730951,2.0,1.4142135623730951,1.0561070349589987,1.0062794348508635,0.9262166405023547,0.006318259048368252,1.48492424049175
8729,1.04,63.8,57.0,6.43,6.4,4.09,1.4142135623730951,2.0,2.23606797749979,1.0561070349589987,1.0046875,0.8934169278996865,0.00617901265081544,2.3255106965997814
8730,0.3,61.1,62.0,4.33,4.28,2.63,2.0,2.0,2.0,1.0388433318946915,1.0116822429906542,1.0147299509001637,0.006155081968047245,0.6
8731,0.51,62.2,56.0,5.1,5.13,3.18,1.7320508075688772,2.0,2.449489742783178,1.0,0.9941520467836257,0.9003215434083601,0.006129929996199444,1.2492397688194208
8732,0.74,62.9,57.0,5.79,5.76,3.63,2.0,1.4142135623730951,2.23606797749979,1.0401381096245144,1.0052083333333335,0.9062003179650239,0.006112572842043716,1.6546903033498443
8733,0.91,62.0,55.0,6.21,6.24,3.86,2.23606797749979,2.23606797749979,1.7320508075688772,1.0401381096245144,0.9951923076923076,0.8870967741935484,0.006083841594842572,1.5761662348876784
8734,0.53,62.4,56.0,5.19,5.17,3.23,2.0,2.449489742783178,2.449489742783178,1.0332326283987916,1.0038684719535784,0.8974358974358975,0.006115267319853369,1.2982295636750842
8735,1.37,62.8,57.0,7.12,7.08,4.46,2.0,2.23606797749979,1.4142135623730951,1.0699179974104445,1.0056497175141244,0.9076433121019108,0.006093579157390194,1.9374725804511406
8736,0.53,58.5,61.0,5.39,5.28,3.12,2.0,2.449489742783178,2.23606797749979,1.0358221838584376,1.0208333333333333,1.0427350427350428,0.005968958891036814,1.1851160280748887
8737,1.21,61.0,60.0,6.88,6.83,4.18,2.0,1.0,2.23606797749979,1.0051791109192922,1.007320644216691,0.9836065573770492,0.006160272826162925,2.7056422527747457
8738,0.32,61.5,60.0,4.36,4.39,2.69,2.0,2.0,2.0,1.0,0.9931662870159454,0.975609756097561,0.006215079507569928,0.64
8739,1.01,61.6,55.0,6.45,6.5,3.99,2.23606797749979,1.0,1.4142135623730951,1.0310746655157532,0.9923076923076923,0.8928571428571428,0.006037753895771031,1.4283556979968262
8740,0.71,61.9,55.0,5.7,5.74,3.54,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0699179974104445,0.9930313588850174,0.8885298869143781,0.006130111001632508,1.2297560733739028
8741,1.0,64.0,56.0,6.33,6.25,4.03,1.4142135623730951,2.0,2.0,1.0548122572291756,1.0128,0.875,0.006272074763131176,2.0
8742,0.32,62.3,56.0,4.35,4.37,2.72,1.7320508075688772,1.7320508075688772,2.6457513110645907,1.0360379801467414,0.9954233409610983,0.8988764044943821,0.006188856036378095,0.846640419540669
8743,0.34,59.0,62.0,4.56,4.6,2.7,1.7320508075688772,2.0,2.6457513110645907,1.048769961156668,0.9913043478260869,1.0508474576271187,0.006003333615843152,0.8995554457619609
8744,0.53,61.1,56.0,5.22,5.26,3.2,2.23606797749979,2.23606797749979,2.0,1.0401381096245144,0.9923954372623575,0.9165302782324058,0.006032115437845083,1.06
8745,1.19,63.2,58.0,6.82,6.7,4.27,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0561070349589987,1.017910447761194,0.9177215189873418,0.006099017914609445,2.0611404610069637
8746,1.08,59.9,58.0,6.75,6.66,4.01,2.0,2.23606797749979,1.4142135623730951,1.0360379801467414,1.0135135135135136,0.9682804674457429,0.00599102843491871,1.5273506473629428
8747,0.5,59.6,60.0,5.18,5.15,3.08,2.0,2.0,2.449489742783178,1.0561070349589987,1.0058252427184464,1.006711409395973,0.006085304282252965,1.224744871391589
8748,1.32,60.6,60.0,7.1,7.05,4.29,2.0,2.23606797749979,1.4142135623730951,1.0310746655157532,1.0070921985815602,0.9900990099009901,0.006147084361049,1.8667619023324857
8749,0.7,61.5,60.0,5.65,5.7,3.49,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0401381096245144,0.9912280701754387,0.975609756097561,0.006228010119626727,1.212435565298214
8750,0.7,62.1,57.0,5.66,5.7,3.53,2.23606797749979,2.0,2.0,1.0051791109192922,0.9929824561403509,0.9178743961352657,0.006146558901683683,1.4
8751,0.56,60.4,57.0,5.35,5.39,3.24,2.23606797749979,1.7320508075688772,2.8284271247461903,1.0401381096245144,0.9925788497217068,0.9437086092715232,0.005993775464180449,1.5839191898578666
8752,0.4,62.0,54.0,4.77,4.74,2.95,2.23606797749979,2.449489742783178,2.23606797749979,1.0561070349589987,1.0063291139240504,0.8709677419354839,0.005997099502825459,0.894427190999916
8753,2.02,58.2,60.0,8.32,8.25,4.82,2.0,2.449489742783178,1.4142135623730951,1.0548122572291756,1.0084848484848485,1.0309278350515463,0.00610558183172291,2.8567113959936523
8754,0.39,61.3,58.0,4.73,4.7,2.89,2.0,2.6457513110645907,2.0,1.0310746655157532,1.0063829787234042,0.9461663947797717,0.006070266604552794,0.78
8755,0.54,61.2,58.0,5.27,5.29,3.23,2.23606797749979,2.0,1.7320508075688772,1.0051791109192922,0.996219281663516,0.9477124183006536,0.005996874362450354,0.9353074360871938
8756,0.4,63.8,59.0,4.64,4.57,2.94,1.4142135623730951,2.0,2.0,1.048769961156668,1.0153172866520785,0.9247648902821317,0.006416208677691254,0.8
8757,1.08,61.6,57.0,6.57,6.6,4.06,2.23606797749979,2.23606797749979,2.449489742783178,1.0699179974104445,0.9954545454545456,0.9253246753246753,0.006134630603218228,2.645448922205832
8758,0.71,62.1,53.0,5.77,5.7,3.56,2.0,2.23606797749979,2.23606797749979,1.0561070349589987,1.0122807017543858,0.8534621578099839,0.006063978906235855,1.5876082640248508
8759,0.3,62.0,54.0,4.35,4.3,2.68,2.23606797749979,2.0,2.23606797749979,1.0358221838584376,1.0116279069767442,0.8709677419354839,0.005984512082729895,0.6708203932499369
8760,0.3,59.8,60.0,4.36,4.34,2.6,2.0,1.4142135623730951,2.23606797749979,1.0548122572291756,1.0046082949308757,1.0033444816053512,0.0060977791075453106,0.6708203932499369
8761,1.27,62.3,58.0,6.87,6.94,4.3,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0358221838584376,0.9899135446685878,0.9309791332263243,0.0061946825820256455,2.199704525612474
8762,0.55,59.3,57.0,5.39,5.43,3.21,2.23606797749979,2.449489742783178,2.0,1.0358221838584376,0.992633517495396,0.9612141652613828,0.0058542203132780635,1.1
8763,0.73,59.8,58.0,5.89,5.85,3.51,2.0,2.6457513110645907,2.0,1.0360379801467414,1.0068376068376068,0.9698996655518395,0.006035935396143195,1.46
8764,1.19,60.8,59.0,6.85,6.89,4.18,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0332326283987916,0.9941944847605225,0.9703947368421053,0.006031993796474549,2.0611404610069637
8765,0.35,60.0,56.0,4.61,4.63,2.77,1.7320508075688772,2.6457513110645907,2.449489742783178,1.0310746655157532,0.9956803455723543,0.9333333333333333,0.0059197907925637476,0.8573214099741122
8766,0.5,63.8,56.0,5.03,5.06,3.22,1.4142135623730951,2.0,2.449489742783178,1.0358221838584376,0.9940711462450594,0.877742946708464,0.0061009242216892344,1.224744871391589
8767,0.32,60.6,57.0,4.44,4.4,2.68,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0401381096245144,1.009090909090909,0.9405940594059405,0.0061119464104538715,0.5542562584220407
8768,0.9,59.6,60.0,6.37,6.24,3.76,2.0,1.4142135623730951,1.7320508075688772,1.0401381096245144,1.0208333333333333,1.006711409395973,0.006021859832942367,1.5588457268119895
8769,1.01,61.2,57.0,6.44,6.47,3.95,2.23606797749979,2.6457513110645907,1.7320508075688772,1.0051791109192922,0.9953632148377126,0.9313725490196078,0.006136689223353978,1.749371315644566
8770,1.0,59.9,60.0,6.11,6.07,3.65,2.0,2.23606797749979,2.0,1.048769961156668,1.0065897858319606,1.001669449081803,0.00738715538412266,2.0
8771,0.4,61.2,61.0,4.71,4.74,2.89,1.4142135623730951,2.449489742783178,1.4142135623730951,1.0401381096245144,0.9936708860759493,0.9967320261437908,0.006199589010645717,0.5656854249492381
8772,0.52,63.5,58.0,5.11,5.12,3.25,1.4142135623730951,1.7320508075688772,2.0,1.048769961156668,0.998046875,0.9133858267716536,0.006115459882583169,1.04
8773,0.42,61.1,57.0,4.84,4.87,2.96,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0358221838584376,0.9938398357289527,0.9328968903436988,0.006019816548097303,0.7274613391789284
8774,0.39,58.8,62.0,4.77,4.79,2.81,2.23606797749979,2.0,2.6457513110645907,1.048769961156668,0.9958246346555323,1.054421768707483,0.006074414095892851,1.0318430113151904
8775,0.32,62.9,58.0,4.33,4.35,2.73,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0332326283987916,0.9954022988505749,0.9220985691573927,0.006223148693483965,0.5542562584220407
8776,0.39,60.8,57.0,4.72,4.75,2.88,1.7320508075688772,2.23606797749979,2.6457513110645907,1.0561070349589987,0.9936842105263157,0.9375,0.006039994052928933,1.0318430113151904
8777,1.26,60.9,56.0,6.95,7.01,4.25,1.7320508075688772,2.0,2.449489742783178,1.0401381096245144,0.9914407988587732,0.9195402298850575,0.006085255149073659,3.086357075906804
8778,0.92,62.9,56.0,6.2,6.24,3.91,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0,0.9935897435897436,0.890302066772655,0.006081837201381794,1.593486742963367
8779,2.02,63.2,53.0,8.09,8.18,5.14,1.7320508075688772,1.4142135623730951,2.0,1.0,0.988997555012225,0.8386075949367088,0.005938632150975977,4.04
8780,1.31,60.3,58.0,7.02,7.1,4.26,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0332326283987916,0.9887323943661972,0.9618573797678276,0.00616973109203487,2.268986557915229
8781,0.97,57.2,60.0,6.59,6.36,3.72,1.0,2.0,1.0,1.0388433318946915,1.0361635220125784,1.048951048951049,0.00622137334469138,0.97
8782,0.7,60.6,57.0,5.75,5.7,3.47,2.23606797749979,2.0,2.23606797749979,1.0358221838584376,1.0087719298245614,0.9405940594059405,0.0061549689283979265,1.5652475842498528
8783,0.3,59.8,60.0,4.39,4.31,2.6,1.7320508075688772,2.23606797749979,2.23606797749979,1.0358221838584376,1.0185614849187936,1.0033444816053512,0.0060982625236968326,0.6708203932499369
8784,0.31,61.3,55.0,4.38,4.43,2.7,2.23606797749979,2.23606797749979,2.8284271247461903,1.0388433318946915,0.9887133182844244,0.8972267536704731,0.005917252379212655,0.8768124086713189
8785,0.3,61.9,57.0,4.33,4.29,2.67,2.23606797749979,2.6457513110645907,2.0,1.0,1.0093240093240092,0.9208400646203554,0.006048738435795031,0.6
8786,1.02,62.5,54.0,6.44,6.4,4.01,2.0,1.7320508075688772,1.4142135623730951,1.0332326283987916,1.00625,0.864,0.006171488979414816,1.4424978336205572
8787,0.55,60.5,57.0,5.3,5.34,3.22,2.23606797749979,2.23606797749979,2.23606797749979,1.0561070349589987,0.9925093632958801,0.9421487603305785,0.006035172546680414,1.2298373876248845
8788,0.7,61.6,63.0,5.68,5.59,3.47,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0401381096245144,1.0161001788908766,1.0227272727272727,0.006353432519975373,1.212435565298214
8789,0.47,61.5,55.0,5.0,5.04,3.09,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0051791109192922,0.9920634920634921,0.8943089430894309,0.006035855550418657,0.6646803743153546
8790,0.91,58.5,60.0,6.34,6.31,3.7,2.0,2.449489742783178,1.4142135623730951,1.0561070349589987,1.0047543581616483,1.0256410256410255,0.006147818693125078,1.2869343417595167
8791,1.32,62.4,58.0,7.02,7.09,4.4,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9901269393511988,0.9294871794871795,0.006027509553602642,2.286307065990918
8792,0.56,62.1,53.8,5.27,5.33,3.29,2.23606797749979,1.7320508075688772,2.6457513110645907,1.0388433318946915,0.9887429643527204,0.8663446054750402,0.006059744383317615,1.481620734196171
8793,0.31,62.6,53.0,4.37,4.38,2.74,2.23606797749979,2.0,2.6457513110645907,1.0360379801467414,0.997716894977169,0.8466453674121406,0.005910926832564645,0.8201829064300231
8794,0.57,62.1,56.0,5.35,5.31,3.31,2.23606797749979,2.23606797749979,2.449489742783178,1.0017263703064307,1.0075329566854991,0.9017713365539453,0.00606175750449567,1.3962091533864114
8795,0.35,60.2,55.0,4.63,4.64,2.79,2.23606797749979,2.0,2.8284271247461903,1.0,0.997844827586207,0.9136212624584718,0.005839354876081549,0.9899494936611666
8796,1.0,61.9,57.0,6.41,6.39,3.96,2.23606797749979,2.23606797749979,2.23606797749979,1.0332326283987916,1.0031298904538342,0.9208400646203554,0.006165182349694519,2.23606797749979
8797,0.36,61.2,57.0,4.63,4.59,2.82,2.23606797749979,2.6457513110645907,1.7320508075688772,1.0332326283987916,1.0087145969498912,0.9313725490196078,0.006007028824427463,0.6235382907247957
8798,0.76,62.0,58.0,5.84,5.9,3.64,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0360379801467414,0.9898305084745762,0.9354838709677419,0.006059647341281889,1.3163586137523466
8799,0.55,62.1,55.0,5.21,5.26,3.25,2.23606797749979,2.449489742783178,1.7320508075688772,1.0051791109192922,0.9904942965779469,0.8856682769726247,0.006175268722432338,0.9526279441628825
8800,0.49,62.3,55.0,5.03,5.05,3.14,2.23606797749979,2.6457513110645907,2.23606797749979,1.0401381096245144,0.9960396039603961,0.882825040128411,0.006143375604354575,1.095673308974897
8801,2.0,60.8,58.0,7.99,8.07,4.88,1.7320508075688772,1.0,1.7320508075688772,1.048769961156668,0.990086741016109,0.9539473684210527,0.006356087388879383,3.4641016151377544
8802,1.19,63.7,57.0,6.73,6.69,4.28,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0358221838584376,1.0059790732436473,0.8948194662480377,0.006175356160812417,2.0611404610069637
8803,1.5,61.8,56.0,7.38,7.31,4.54,2.23606797749979,2.0,2.23606797749979,1.0360379801467414,1.009575923392613,0.9061488673139159,0.006124373482717093,3.3541019662496847
8804,0.23,61.8,60.0,3.91,3.95,2.43,2.0,2.449489742783178,2.23606797749979,1.0017263703064307,0.9898734177215189,0.970873786407767,0.006128408544227191,0.5142956348249517
8805,1.5,63.3,57.0,7.27,7.2,4.58,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0332326283987916,1.0097222222222222,0.9004739336492892,0.0062568950983984345,2.121320343559643
8806,0.3,62.4,58.0,4.31,4.28,2.68,2.0,2.6457513110645907,1.4142135623730951,1.0310746655157532,1.0070093457943923,0.9294871794871795,0.006068277343900442,0.4242640687119285
8807,0.7,62.7,60.0,5.64,5.59,3.52,2.0,2.449489742783178,2.23606797749979,1.0017263703064307,1.0089445438282647,0.9569377990430622,0.0063076046500094,1.5652475842498528
8808,1.7,62.2,57.0,7.67,7.63,4.76,2.23606797749979,1.7320508075688772,2.0,1.0561070349589987,1.0052424639580604,0.9163987138263665,0.006102700640319762,3.4
8809,0.92,61.8,54.0,6.25,6.37,3.9,1.7320508075688772,2.0,1.7320508075688772,1.0358221838584376,0.9811616954474097,0.8737864077669903,0.005925210320814717,1.593486742963367
8810,2.01,61.7,59.0,8.01,8.09,4.97,1.7320508075688772,1.0,1.7320508075688772,1.0358221838584376,0.9901112484548825,0.9562398703403565,0.006241063925904375,3.481422123213443
8811,0.71,63.7,58.0,5.63,5.68,3.6,1.7320508075688772,2.449489742783178,2.23606797749979,1.0360379801467414,0.9911971830985916,0.9105180533751962,0.006167357410696665,1.5876082640248508
8812,0.51,62.1,55.0,5.14,5.17,3.2,2.23606797749979,2.0,2.23606797749979,1.0561070349589987,0.9941972920696325,0.8856682769726247,0.005997448614801045,1.140394668524893
8813,1.0,63.9,57.0,6.31,6.34,4.04,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0,0.9952681388012617,0.892018779342723,0.0061872835286048275,1.7320508075688772
8814,0.51,61.9,56.0,5.14,5.11,3.17,2.23606797749979,2.6457513110645907,2.0,1.0561070349589987,1.0058708414872797,0.9046849757673667,0.006125293380534764,1.02
8815,0.7,59.9,57.0,5.74,5.82,3.46,2.23606797749979,2.23606797749979,1.7320508075688772,1.0,0.986254295532646,0.9515859766277128,0.006056016701040617,1.212435565298214
8816,0.36,62.4,55.0,4.61,4.59,2.87,2.23606797749979,2.449489742783178,2.23606797749979,1.0561070349589987,1.0043572984749456,0.8814102564102564,0.005927983594898199,0.8049844718999243
8817,0.31,62.6,58.0,4.29,4.33,2.7,2.0,2.449489742783178,2.0,1.048769961156668,0.9907621247113164,0.926517571884984,0.006180914571984625,0.62
8818,1.01,58.9,59.0,6.56,6.62,3.88,1.7320508075688772,1.0,1.7320508075688772,1.0561070349589987,0.9909365558912386,1.00169779286927,0.005994152935269036,1.749371315644566
8819,0.9,61.4,57.0,6.2,6.24,3.82,1.7320508075688772,2.0,2.23606797749979,1.0358221838584376,0.9935897435897436,0.9283387622149837,0.00608979772127889,2.012461179749811
8820,0.36,61.3,58.0,4.58,4.56,2.8,2.0,2.449489742783178,2.23606797749979,1.0332326283987916,1.0043859649122808,0.9461663947797717,0.006156220244935483,0.8049844718999243
8821,0.62,61.8,57.0,5.44,5.47,3.37,2.23606797749979,2.0,2.449489742783178,1.0548122572291756,0.9945155393053018,0.9223300970873787,0.0061826628242148485,1.5186836405255704
8822,1.0,67.0,54.0,6.23,6.18,4.16,1.0,2.449489742783178,2.0,1.0548122572291756,1.0080906148867315,0.8059701492537313,0.006243529206330559,2.0
8823,0.3,62.5,59.0,4.28,4.23,2.66,2.0,2.6457513110645907,2.0,1.0310746655157532,1.011820330969267,0.944,0.006229532869756414,0.6
8824,1.13,62.9,57.7,6.6,6.64,4.16,1.7320508075688772,1.0,1.7320508075688772,1.0401381096245144,0.9939759036144579,0.9173290937996821,0.006198307214873479,1.957217412552831
8825,1.18,60.9,56.0,6.8,6.85,4.16,2.23606797749979,2.0,2.0,1.0401381096245144,0.9927007299270073,0.9195402298850575,0.006089605971529544,2.36
8826,0.8,63.3,59.0,5.82,5.87,3.7,1.4142135623730951,2.449489742783178,2.0,1.0699179974104445,0.9914821124361158,0.9320695102685624,0.006328884602124385,1.6
8827,0.79,61.4,56.0,5.93,5.96,3.65,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0388433318946915,0.9949664429530201,0.9120521172638437,0.006123973091107201,1.368320137979413
8828,0.41,61.1,56.0,4.84,4.79,2.94,2.0,2.23606797749979,2.0,1.0310746655157532,1.010438413361169,0.9165302782324058,0.00601527727846086,0.82
8829,1.26,62.1,58.0,6.9,6.95,4.3,2.0,1.0,2.0,1.048769961156668,0.9928057553956835,0.9339774557165861,0.006110379643706672,2.52
8830,0.41,62.4,54.0,4.74,4.78,2.97,2.23606797749979,2.0,2.8284271247461903,1.0401381096245144,0.9916317991631799,0.8653846153846154,0.006092859578727204,1.159655121145938
8831,0.4,62.2,54.0,4.75,4.77,2.96,1.7320508075688772,2.6457513110645907,2.449489742783178,1.0332326283987916,0.9958071278825996,0.8681672025723473,0.005964256212518378,0.9797958971132712
8832,0.35,60.5,58.0,4.59,4.57,2.77,2.0,2.23606797749979,2.23606797749979,1.0699179974104445,1.0043763676148796,0.9586776859504132,0.00602364528604751,0.7826237921249264
8833,1.5,62.6,56.0,7.21,7.27,4.53,2.23606797749979,2.6457513110645907,2.0,1.0310746655157532,0.9917469050894085,0.8945686900958466,0.00631718188696674,3.0
8834,0.31,61.3,57.0,4.36,4.41,2.69,2.23606797749979,2.6457513110645907,2.0,1.048769961156668,0.9886621315192744,0.9298531810766721,0.005993552793262411,0.62
8835,2.02,61.9,61.0,8.06,8.02,4.98,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0332326283987916,1.00498753117207,0.9854604200323102,0.006274983910568481,2.8567113959936523
8836,2.04,65.4,55.0,7.87,7.93,5.17,1.0,2.449489742783178,1.4142135623730951,1.0358221838584376,0.9924337957124842,0.8409785932721712,0.006322541732936228,2.8849956672411143
8837,1.21,62.6,56.0,6.83,6.74,4.25,2.0,2.6457513110645907,2.23606797749979,1.0332326283987916,1.013353115727003,0.8945686900958466,0.006184660151646844,2.7056422527747457
8838,1.01,62.5,56.0,6.38,6.41,4.0,2.23606797749979,2.0,2.449489742783178,1.0360379801467414,0.9953198127925117,0.896,0.0061742281603489844,2.4739846402110097
8839,2.09,63.4,55.0,8.11,8.18,5.16,1.4142135623730951,2.23606797749979,1.4142135623730951,1.048769961156668,0.991442542787286,0.8675078864353313,0.006105516743944397,2.9557063453597685
8840,0.52,61.8,58.0,5.19,5.16,3.2,1.7320508075688772,2.0,2.23606797749979,1.0699179974104445,1.005813953488372,0.9385113268608415,0.00606787053218025,1.1627553482998907
8841,1.52,61.6,56.0,7.37,7.43,4.56,1.7320508075688772,2.0,2.0,1.0388433318946915,0.9919246298788695,0.9090909090909091,0.006087268295741409,3.04
8842,0.79,61.3,56.0,5.96,5.98,3.66,2.23606797749979,1.7320508075688772,2.8284271247461903,1.0548122572291756,0.9966555183946487,0.9135399673735727,0.00605617703686559,2.2344574285494905
8843,0.43,62.2,57.0,4.81,4.84,3.0,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0401381096245144,0.993801652892562,0.9163987138263665,0.006156824338642522,1.1376730637577739
8844,0.56,62.1,55.6,5.29,5.31,3.29,1.7320508075688772,2.0,2.449489742783178,1.0561070349589987,0.9962335216572505,0.895330112721417,0.006059571801873514,1.3717142559585798
8845,0.39,61.7,55.0,4.69,4.71,2.9,2.23606797749979,2.23606797749979,2.6457513110645907,1.0548122572291756,0.9957537154989385,0.8914100486223663,0.0060879749849790925,1.0318430113151904
8846,1.0,63.0,59.0,6.35,6.38,4.01,1.7320508075688772,2.6457513110645907,2.449489742783178,1.0561070349589987,0.9952978056426331,0.9365079365079365,0.0061554700615479305,2.449489742783178
8847,2.02,62.2,57.0,8.06,7.99,4.99,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0332326283987916,1.0087609511889863,0.9163987138263665,0.006285922217264089,2.8567113959936523
8848,0.33,62.1,54.0,4.46,4.49,2.78,2.23606797749979,1.4142135623730951,2.6457513110645907,1.048769961156668,0.9933184855233852,0.8695652173913043,0.005927723589602357,0.873097932651315
8849,0.24,62.4,56.0,3.99,4.03,2.5,1.7320508075688772,2.0,2.23606797749979,1.0360379801467414,0.9900744416873449,0.8974358974358975,0.005970260639191029,0.5366563145999496
8850,1.51,62.5,58.0,7.36,7.21,4.55,2.0,2.23606797749979,2.0,1.0017263703064307,1.0208044382801664,0.928,0.006253922161779606,3.02
8851,0.7,63.4,56.0,5.69,5.63,3.59,1.7320508075688772,2.23606797749979,2.0,1.0,1.0106571936056838,0.8832807570977919,0.006086714482214546,1.4
8852,0.3,61.6,56.0,4.36,4.31,2.67,2.23606797749979,1.4142135623730951,2.23606797749979,1.0017263703064307,1.0116009280742462,0.9090909090909091,0.005979243415238604,0.6708203932499369
8853,1.23,63.1,57.6,6.74,6.8,4.27,1.4142135623730951,1.0,1.7320508075688772,1.0388433318946915,0.9911764705882353,0.9128367670364501,0.00628504551599304,2.130422493309719
8854,1.02,61.4,57.0,6.47,6.44,3.97,2.23606797749979,1.7320508075688772,2.23606797749979,1.0401381096245144,1.0046583850931676,0.9283387622149837,0.006166227119458608,2.280789337049786
8855,0.38,61.5,56.0,4.67,4.71,2.88,2.23606797749979,1.4142135623730951,2.23606797749979,1.048769961156668,0.9915074309978769,0.9105691056910569,0.005998647210338587,0.8497058314499202
8856,1.11,61.8,57.0,6.67,6.64,4.11,2.23606797749979,2.0,2.449489742783178,1.048769961156668,1.0045180722891567,0.9223300970873787,0.006097997523092293,2.7189336144893277
8857,1.01,64.0,56.0,6.25,6.32,4.02,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0699179974104445,0.9889240506329113,0.875,0.00636060205302601,1.4283556979968262
8858,0.7,63.5,54.0,5.69,5.64,3.6,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0388433318946915,1.0088652482269505,0.8503937007874016,0.006059044872940097,0.9899494936611666
8859,0.52,58.8,62.0,5.31,5.3,3.12,2.0,2.0,1.4142135623730951,1.0561070349589987,1.00188679245283,1.054421768707483,0.005922135759040141,0.7353910524340095
8860,0.8,60.2,54.0,6.04,6.01,3.63,1.4142135623730951,2.449489742783178,2.23606797749979,1.0388433318946915,1.004991680532446,0.8970099667774086,0.0060711638144794414,1.788854381999832
8861,0.9,62.6,57.0,6.16,6.11,3.84,2.0,2.0,1.7320508075688772,1.0388433318946915,1.0081833060556464,0.9105431309904153,0.006227150509065402,1.5588457268119895
8862,0.32,61.2,56.0,4.42,4.44,2.71,2.23606797749979,2.0,2.23606797749979,1.0358221838584376,0.9954954954954954,0.9150326797385621,0.006016936774479644,0.7155417527999327
8863,1.02,61.1,56.0,6.51,6.54,3.99,2.23606797749979,2.0,2.23606797749979,1.0,0.9954128440366972,0.9165302782324058,0.0060043851084044045,2.280789337049786
8864,0.51,61.2,59.0,5.19,5.1,3.15,2.0,2.23606797749979,2.449489742783178,1.0401381096245144,1.0176470588235296,0.9640522875816993,0.006116769122549469,1.2492397688194208
8865,0.34,62.0,58.0,4.47,4.43,2.76,2.0,2.6457513110645907,1.7320508075688772,1.0051791109192922,1.0090293453724606,0.9354838709677419,0.006220976855843646,0.5888972745734183
8866,0.36,60.3,60.0,4.58,4.64,2.78,1.7320508075688772,1.4142135623730951,2.23606797749979,1.048769961156668,0.9870689655172414,0.9950248756218906,0.0060936042612980855,0.8049844718999243
8867,0.7,60.8,56.0,5.73,5.8,3.51,2.23606797749979,2.0,2.23606797749979,1.0401381096245144,0.9879310344827588,0.9210526315789475,0.006000788332135747,1.5652475842498528
8868,1.2,60.6,60.0,6.95,6.85,4.18,2.0,2.449489742783178,2.6457513110645907,1.0699179974104445,1.0145985401459854,0.9900990099009901,0.006030170450305491,3.1749015732775088
8869,0.43,63.4,55.0,4.84,4.78,3.05,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0358221838584376,1.01255230125523,0.8675078864353313,0.0060939004874553514,0.7447818472546172
8870,2.02,64.6,59.0,7.95,7.9,5.12,1.0,1.0,2.23606797749979,1.0548122572291756,1.0063291139240507,0.9133126934984521,0.006281844598360002,4.516857314549576
