,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc,colcut,colcla,ccc
6637,0.71,64.0,56.0,5.68,5.61,3.62,1.4142135623730951,2.449489742783178,1.4142135623730951,1.0017263703064307,1.1604480242827488,0.875,0.0061551491515742405,1.0040916292848976,3.4641016151377544,3.4641016151377544,4.898979485566357
6638,1.03,63.1,55.0,6.45,6.46,4.07,2.23606797749979,2.23606797749979,2.8284271247461903,1.0561070349589987,0.9815814889099468,0.8716323296354992,0.0060736614844181976,2.913279938488576,5.000000000000001,6.324555320336759,14.142135623730953
6639,0.91,58.2,59.0,6.36,6.4,3.71,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.0051791109192922,0.9275251618742391,1.013745704467354,0.0060260175625964155,1.5761662348876784,2.4494897427831783,2.9999999999999996,4.242640687119285
6640,0.71,61.5,55.0,5.73,5.78,3.54,2.23606797749979,1.4142135623730951,2.23606797749979,1.0358221838584376,0.900992970319235,0.8943089430894309,0.006055815375623121,1.5876082640248508,3.1622776601683795,3.1622776601683795,7.071067811865476
6641,1.33,62.4,58.0,7.04,7.02,4.39,2.0,1.4142135623730951,1.4142135623730951,1.0051791109192922,1.0347288643503487,0.9294871794871795,0.00613023819174161,1.8809040379562167,2.8284271247461903,2.0000000000000004,4.000000000000001
6642,0.57,62.0,55.0,5.33,5.35,3.31,2.23606797749979,2.0,2.6457513110645907,1.0401381096245144,0.9560511408371961,0.8870967741935484,0.00603901169772458,1.5080782473068166,4.47213595499958,5.291502622129181,11.832159566199234
6643,1.01,63.1,60.0,6.36,6.31,4.0,1.7320508075688772,2.0,2.0,1.0332326283987916,1.0993426492527678,0.9508716323296355,0.006291799978072143,2.02,3.4641016151377544,4.0,6.928203230275509
6644,0.33,61.2,56.0,4.47,4.45,2.73,2.23606797749979,2.449489742783178,2.0,1.0401381096245144,1.0552859252127147,0.9150326797385621,0.006076923353146866,0.66,5.477225575051661,4.898979485566356,10.954451150103322
6645,1.13,61.4,57.0,6.72,6.69,4.12,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0388433318946915,1.0551588926547724,0.9283387622149837,0.006100786636508696,1.957217412552831,3.1622776601683795,2.4494897427831783,5.477225575051662
6646,1.53,59.9,58.0,7.54,7.41,4.48,2.0,2.6457513110645907,1.4142135623730951,1.0332326283987916,1.232076444806696,0.9682804674457429,0.0061125702442189934,2.1637467504308354,5.291502622129181,3.7416573867739418,7.4833147735478835
6647,0.53,61.6,57.0,5.21,5.24,3.22,2.23606797749979,2.0,2.23606797749979,1.0401381096245144,0.9334202873468093,0.9253246753246753,0.006029079181694241,1.1851160280748887,4.47213595499958,4.47213595499958,10.000000000000002
6648,0.4,61.2,56.0,4.76,4.82,2.93,2.23606797749979,1.4142135623730951,2.23606797749979,1.0401381096245144,0.8604367947244601,0.9150326797385621,0.0059502933911162355,0.894427190999916,3.1622776601683795,3.1622776601683795,7.071067811865476
6649,1.32,63.5,57.0,6.95,6.98,4.42,1.4142135623730951,1.0,1.7320508075688772,1.0,0.9496259712653493,0.8976377952755905,0.00615618177190022,2.286307065990918,1.4142135623730951,1.7320508075688772,2.4494897427831783
6650,1.33,61.1,54.0,7.14,7.15,4.37,2.23606797749979,1.4142135623730951,2.0,1.0388433318946915,0.9833452849015425,0.8837970540098199,0.005961642790287292,2.66,3.1622776601683795,2.8284271247461903,6.324555320336759
6651,0.53,61.6,54.0,5.22,5.26,3.23,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0,0.9124668725303272,0.8766233766233766,0.005976089597865098,0.7495331880577405,3.872983346207417,2.4494897427831783,5.477225575051662
6652,0.54,61.8,56.0,5.23,5.25,3.24,2.23606797749979,2.0,2.449489742783178,1.0401381096245144,0.9552314782018064,0.9061488673139159,0.006069986949528058,1.322724461102916,4.47213595499958,4.898979485566356,10.954451150103322
6653,1.07,62.4,57.0,6.56,6.58,4.1,2.23606797749979,2.0,1.4142135623730951,1.0051791109192922,0.9641294505590098,0.9134615384615384,0.006046028471256616,1.513208511739212,4.47213595499958,2.8284271247461903,6.324555320336759
6654,1.5,63.4,54.0,7.22,7.25,4.59,2.23606797749979,2.449489742783178,2.0,1.0,0.9514594676329493,0.8517350157728707,0.0062431442472235185,3.0,5.477225575051661,4.898979485566356,10.954451150103322
6655,1.51,63.8,59.0,7.27,7.21,4.62,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.0,1.104561123732512,0.9247648902821317,0.0062354140348367375,2.6153967194290044,2.0000000000000004,2.4494897427831783,3.4641016151377553
6656,0.3,62.6,55.0,4.28,4.25,2.67,2.23606797749979,1.7320508075688772,2.449489742783178,1.0332326283987916,1.0880730849974174,0.8785942492012779,0.006176995632864087,0.7348469228349533,3.872983346207417,4.242640687119285,9.486832980505138
6657,1.0,62.0,60.0,6.42,6.36,3.96,2.0,2.23606797749979,1.7320508075688772,1.0358221838584376,1.1192702206193332,0.967741935483871,0.006184615013157892,1.7320508075688772,4.47213595499958,3.872983346207417,7.745966692414834
6658,1.25,62.8,55.0,6.87,6.82,4.3,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0051791109192922,1.0916121197687068,0.8757961783439491,0.006204409379438945,1.7677669529663689,3.872983346207417,2.4494897427831783,5.477225575051662
6659,0.64,61.9,56.8,5.55,5.6,3.45,2.23606797749979,2.23606797749979,2.23606797749979,1.0561070349589987,0.8979651321333065,0.9176090468497576,0.005968701620875534,1.4310835055998654,5.000000000000001,5.000000000000001,11.18033988749895
6660,1.26,60.9,57.0,6.98,7.01,4.26,2.23606797749979,2.0,2.449489742783178,1.0401381096245144,0.949836503035591,0.9359605911330049,0.006044877516101107,3.086357075906804,4.47213595499958,4.898979485566356,10.954451150103322
6661,0.57,61.9,55.0,5.34,5.35,3.31,2.23606797749979,2.23606797749979,2.449489742783178,1.0401381096245144,0.9777992506220453,0.8885298869143781,0.006027702687054683,1.3962091533864114,5.000000000000001,5.477225575051661,12.247448713915892
6662,0.42,62.5,57.0,4.76,4.81,2.99,2.23606797749979,1.7320508075688772,2.0,1.0017263703064307,0.8821501578307361,0.912,0.006135162538861142,0.84,3.872983346207417,3.4641016151377544,7.745966692414834
6663,1.01,61.5,58.0,6.4,6.44,3.95,1.7320508075688772,2.449489742783178,2.449489742783178,1.0561070349589987,0.9279600497066981,0.943089430894309,0.006203809261734412,2.4739846402110097,4.242640687119285,5.999999999999999,10.392304845413262
6664,1.04,61.4,56.0,6.52,6.58,4.02,2.23606797749979,2.23606797749979,1.7320508075688772,1.0561070349589987,0.8959018335460079,0.9120521172638437,0.006030228888006312,1.8013328398716324,5.000000000000001,3.872983346207417,8.660254037844387
6665,0.56,62.0,58.9,5.25,5.29,3.27,1.7320508075688772,2.449489742783178,2.23606797749979,1.0,0.9129428180325395,0.95,0.006166309213429451,1.2521980673998825,4.242640687119285,5.477225575051661,9.486832980505138
6666,0.3,58.8,63.0,4.32,4.35,2.55,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0310746655157532,0.9203094432489956,1.0714285714285714,0.0062604863145769175,0.5196152422706631,4.58257569495584,4.58257569495584,7.937253933193771
6667,1.91,62.2,55.0,7.94,7.9,4.93,2.23606797749979,2.0,1.4142135623730951,1.0699179974104445,1.0624804157729049,0.8842443729903536,0.006176448922157922,2.7011479041326116,4.47213595499958,2.8284271247461903,6.324555320336759
6668,0.96,59.5,60.0,6.28,6.23,3.72,1.0,1.0,1.0,1.0401381096245144,1.100675158716018,1.0084033613445378,0.006595999328527267,0.96,1.0,1.0,1.0
6669,0.78,60.7,56.0,5.97,6.03,3.64,2.23606797749979,1.4142135623730951,2.23606797749979,1.0358221838584376,0.8869195497838596,0.9225700164744646,0.0059525297656250935,1.7441330224498361,3.1622776601683795,3.1622776601683795,7.071067811865476
6670,0.96,62.7,58.0,6.2,6.24,3.9,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0548122572291756,0.9257318325427458,0.9250398724082934,0.006362537379907106,1.3576450198781713,2.4494897427831783,2.0000000000000004,3.4641016151377553
6671,1.01,63.3,56.0,6.34,6.37,4.02,1.7320508075688772,2.449489742783178,2.0,1.0358221838584376,0.9449262341655384,0.8846761453396524,0.006221092094115441,2.02,4.242640687119285,4.898979485566356,8.48528137423857
6672,0.4,61.6,56.0,4.75,4.76,2.93,2.23606797749979,1.4142135623730951,2.449489742783178,1.0017263703064307,0.9750791786972051,0.9090909090909091,0.006037981925301107,0.9797958971132712,3.1622776601683795,3.4641016151377544,7.745966692414834
6673,0.35,61.5,58.0,4.55,4.53,2.79,2.0,2.6457513110645907,1.7320508075688772,1.0561070349589987,1.0542857480839287,0.943089430894309,0.006086312431110551,0.606217782649107,5.291502622129181,4.58257569495584,9.16515138991168
6674,1.01,63.2,59.0,6.3,6.36,4.0,1.7320508075688772,2.23606797749979,2.0,1.0548122572291756,0.8924855754189474,0.9335443037974683,0.006301786962164321,2.02,3.872983346207417,4.47213595499958,7.745966692414834
6675,0.31,62.0,56.0,4.32,4.35,2.69,1.7320508075688772,2.23606797749979,2.23606797749979,1.0051791109192922,0.9203094432489956,0.9032258064516129,0.006132483806286311,0.6931810730249348,3.872983346207417,5.000000000000001,8.660254037844387
6676,0.26,61.7,57.0,4.1,4.07,2.52,2.23606797749979,2.449489742783178,2.6457513110645907,1.0358221838584376,1.0921275680617601,0.9238249594813613,0.006182933012201305,0.6878953408767936,5.477225575051661,6.48074069840786,14.49137674618944
6677,1.1,62.2,59.0,6.61,6.57,4.1,2.0,2.0,2.23606797749979,1.0332326283987916,1.0755561282381063,0.9485530546623794,0.006177916005840266,2.459674775249769,4.0,4.47213595499958,8.94427190999916
6678,0.4,59.5,59.0,4.76,4.79,2.84,2.0,1.4142135623730951,2.6457513110645907,1.0310746655157532,0.9273790306758816,0.9915966386554622,0.006177306995602499,1.0583005244258363,2.8284271247461903,3.7416573867739418,7.4833147735478835
6679,0.92,61.9,56.0,6.27,6.2,3.86,2.23606797749979,2.6457513110645907,1.4142135623730951,1.0,1.144221795241672,0.9046849757673667,0.0061311408373698915,1.3010764773832475,5.916079783099617,3.7416573867739418,8.366600265340757
6680,1.45,62.6,58.0,7.12,7.2,4.48,1.7320508075688772,2.23606797749979,2.0,1.0548122572291756,0.874520443728017,0.926517571884984,0.006313606317995362,2.9,3.872983346207417,4.47213595499958,7.745966692414834
6681,1.02,61.4,59.0,6.48,6.42,3.96,2.0,2.23606797749979,2.23606797749979,1.0561070349589987,1.1180976472702675,0.9609120521172638,0.0061914868076169555,2.280789337049786,4.47213595499958,5.000000000000001,10.000000000000002
6682,0.5,62.9,59.0,5.09,5.06,3.19,2.0,2.0,1.7320508075688772,1.0310746655157532,1.0735126983133592,0.9379968203497615,0.006085706760998693,0.8660254037844386,4.0,3.4641016151377544,6.928203230275509
6683,0.72,63.7,54.0,5.71,5.68,3.63,1.4142135623730951,1.0,2.23606797749979,1.0,1.0652542373816316,0.847723704866562,0.006115633168829596,1.6099689437998486,1.4142135623730951,2.23606797749979,3.1622776601683795
6684,0.9,63.0,58.0,6.13,6.18,3.88,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0388433318946915,0.9071184352745031,0.9206349206349206,0.006122965807889418,1.5588457268119895,2.9999999999999996,2.9999999999999996,5.196152422706631
6685,1.0,63.3,53.0,1.6158727351028173,1.5641707366280908,0.8387574498493131,1.7320508075688772,1.7320508075688772,2.0,1.0,1.4773246956092843,0.8372827804107426,0.03911994517447617,2.0,2.9999999999999996,3.4641016151377544,5.999999999999999
6686,0.99,61.1,56.0,6.44,6.47,3.94,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0051791109192922,0.9457558586655413,0.9165302782324058,0.006030437555391701,1.7147302994931883,3.872983346207417,2.9999999999999996,6.7082039324993685
6687,0.55,61.3,59.0,5.3,5.27,3.24,2.0,1.4142135623730951,2.6457513110645907,1.0017263703064307,1.0704910795714402,0.9624796084828712,0.006077587140444421,1.455163221085525,2.8284271247461903,3.7416573867739418,7.4833147735478835
6688,0.71,60.7,60.0,5.73,5.76,3.49,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0388433318946915,0.9392596430984211,0.9884678747940692,0.006163903293323176,1.2297560733739028,2.9999999999999996,2.9999999999999996,5.196152422706631
6689,0.7,60.1,63.0,5.81,5.74,3.47,1.7320508075688772,1.4142135623730951,2.449489742783178,1.0017263703064307,1.1565672220112142,1.0482529118136439,0.006048957601283444,1.7146428199482244,2.4494897427831783,3.4641016151377544,5.999999999999999
6690,0.41,60.3,59.0,4.79,4.76,2.88,2.0,2.0,1.7320508075688772,1.0017263703064307,1.0783077543506572,0.9784411276948591,0.00624379884173572,0.7101408311032396,4.0,3.4641016151377544,6.928203230275509
6691,0.74,60.5,59.0,5.81,5.86,3.53,2.23606797749979,2.23606797749979,2.0,1.0017263703064307,0.9022817983387517,0.9752066115702479,0.006157200074172628,1.48,5.000000000000001,4.47213595499958,10.000000000000002
6692,0.3,60.5,58.0,4.3,4.36,2.62,2.23606797749979,2.23606797749979,2.0,1.0561070349589987,0.8468053549974862,0.9586776859504132,0.006107521697988751,0.6,5.000000000000001,4.47213595499958,10.000000000000002
6693,1.01,62.8,59.0,6.45,6.41,4.04,2.0,2.449489742783178,1.7320508075688772,1.0,1.0775073006318707,0.9394904458598726,0.006046753498046897,1.749371315644566,4.898979485566356,4.242640687119285,8.48528137423857
6694,0.5,63.5,57.0,5.04,5.1,3.22,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0561070349589987,0.8676095508236162,0.8976377952755905,0.00604106376850257,0.8660254037844386,4.58257569495584,4.58257569495584,7.937253933193771
6695,0.7,61.8,58.0,5.7,5.75,3.54,2.23606797749979,2.23606797749979,1.7320508075688772,1.0,0.9005008597447455,0.9385113268608415,0.006033260503260115,1.212435565298214,5.000000000000001,3.872983346207417,8.660254037844387
6696,2.19,62.4,61.0,8.31,8.23,5.16,2.0,2.449489742783178,1.4142135623730951,1.0548122572291756,1.1230892308183393,0.9775641025641025,0.006205739686936244,3.097127701597078,4.898979485566356,3.4641016151377544,6.928203230275509
6697,1.51,60.9,58.0,7.38,7.42,4.51,2.0,2.0,2.449489742783178,1.0310746655157532,0.9371939546536351,0.9523809523809524,0.00611420700541058,3.6987295116025987,4.0,4.898979485566356,9.797958971132712
6698,0.32,62.4,54.0,4.4,4.38,2.74,2.23606797749979,2.23606797749979,2.0,1.0358221838584376,1.0561918008987066,0.8653846153846154,0.006060000060599999,0.64,5.000000000000001,4.47213595499958,10.000000000000002
6699,0.31,61.8,56.0,4.32,4.36,2.68,2.23606797749979,2.6457513110645907,2.0,1.0388433318946915,0.8952969202475514,0.9061488673139159,0.006141248396143643,0.62,5.916079783099617,5.291502622129181,11.832159566199234
6700,1.05,63.2,56.0,6.51,6.47,4.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0401381096245144,1.0767639198186072,0.8860759493670886,0.006080232313516237,1.818653347947321,2.9999999999999996,2.9999999999999996,5.196152422706631
6701,0.71,62.4,59.0,5.68,5.73,3.56,1.7320508075688772,2.6457513110645907,2.0,1.0310746655157532,0.9001700618265017,0.9455128205128205,0.006127811439888621,1.42,4.58257569495584,5.291502622129181,9.16515138991168
6702,0.31,63.5,55.0,4.33,4.3,2.74,1.7320508075688772,1.0,1.7320508075688772,1.0051791109192922,1.0870093739365663,0.8661417322834646,0.0060765178651585395,0.5369357503463519,1.7320508075688772,1.7320508075688772,2.9999999999999996
6703,0.43,63.4,55.0,4.82,4.86,3.07,1.7320508075688772,1.7320508075688772,2.0,1.0561070349589987,0.9055850154636933,0.8675078864353313,0.005979250831574737,0.86,2.9999999999999996,3.4641016151377544,5.999999999999999
6704,1.57,61.7,56.0,7.42,7.49,4.6,2.23606797749979,2.0,2.0,1.0699179974104445,0.8934392978369978,0.9076175040518638,0.006141240392870404,3.14,4.47213595499958,4.0,8.94427190999916
6705,1.04,62.0,55.0,6.48,6.51,4.03,2.23606797749979,2.449489742783178,1.4142135623730951,1.0332326283987916,0.9460807536798747,0.8870967741935484,0.006117476345248341,1.470782104868019,5.477225575051661,3.4641016151377544,7.745966692414834
6706,0.31,62.0,55.0,4.34,4.37,2.7,2.23606797749979,2.449489742783178,2.0,1.0051791109192922,0.9206604998214948,0.8870967741935484,0.006053781797488891,0.62,5.477225575051661,4.898979485566356,10.954451150103322
6707,0.31,59.2,60.0,4.47,4.42,2.63,2.0,2.0,2.0,1.0388433318946915,1.1445191018872534,1.0135135135135134,0.00596590251923128,0.62,4.0,4.0,8.0
6708,0.62,58.8,63.0,5.58,5.61,3.29,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0017263703064307,0.9376830210884792,1.0714285714285714,0.006020031051320162,0.8768124086713189,4.242640687119285,3.4641016151377544,5.999999999999999
6709,0.52,62.0,54.0,5.16,5.19,3.2,2.23606797749979,2.23606797749979,2.6457513110645907,1.0388433318946915,0.9327991149355249,0.8709677419354839,0.00606787053218025,1.3757906817535872,5.000000000000001,5.916079783099617,13.228756555322956
6710,2.12,60.6,59.0,8.27,8.3,5.02,2.0,1.4142135623730951,1.4142135623730951,1.0699179974104445,0.9574784456957495,0.9735973597359736,0.006152456359495223,2.998132752230962,2.8284271247461903,2.0000000000000004,4.000000000000001
6711,0.3,62.5,59.0,4.3,4.27,2.68,2.0,2.449489742783178,2.0,1.0401381096245144,1.0876444965095229,0.944,0.006096634088963711,0.6,4.898979485566356,4.898979485566356,9.797958971132712
6712,1.01,61.0,58.0,6.43,6.48,3.94,1.7320508075688772,2.0,1.4142135623730951,1.048769961156668,0.9112375435558898,0.9508196721311475,0.00615232363883068,1.4283556979968262,3.4641016151377544,2.8284271247461903,4.898979485566357
6713,0.91,57.9,60.0,6.46,6.39,3.72,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0561070349589987,1.1396721038831403,1.0362694300518136,0.005926046791231911,1.2869343417595167,2.0000000000000004,2.0000000000000004,2.8284271247461907
6714,1.21,61.9,54.0,6.85,6.88,4.25,2.23606797749979,1.0,1.7320508075688772,1.0561070349589987,0.9489112577679902,0.8723747980613894,0.006041119554255244,2.0957814771583414,2.23606797749979,1.7320508075688772,3.872983346207417
6715,0.91,61.7,57.0,6.21,6.23,3.84,2.23606797749979,1.7320508075688772,2.449489742783178,1.0358221838584376,0.9621496854423077,0.9238249594813613,0.006125344527070631,2.2290356659326918,3.872983346207417,4.242640687119285,9.486832980505138
6716,0.59,62.0,55.0,5.36,5.38,3.33,2.23606797749979,2.23606797749979,2.449489742783178,1.0017263703064307,0.9562912198051867,0.8870967741935484,0.006144134480149572,1.4451989482420748,5.000000000000001,5.477225575051661,12.247448713915892
6717,1.06,61.1,57.0,6.59,6.56,4.02,2.23606797749979,2.0,2.0,1.0,1.05627962507163,0.9328968903436988,0.006099448352080968,2.12,4.47213595499958,4.0,8.94427190999916
6718,0.72,62.0,60.0,5.77,5.74,3.57,2.0,2.23606797749979,1.7320508075688772,1.0388433318946915,1.064552413982099,0.967741935483871,0.006089429050565148,1.2470765814495914,4.47213595499958,3.872983346207417,7.745966692414834
6719,1.36,62.0,56.0,7.08,7.11,4.4,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0332326283987916,0.9505257434429116,0.9032258064516129,0.006140212104597429,2.3555890982936734,3.1622776601683795,2.4494897427831783,5.477225575051662
6720,0.43,60.1,58.0,4.89,4.93,2.95,2.0,2.6457513110645907,1.7320508075688772,1.0051791109192922,0.9068663307969598,0.9650582362728786,0.006046313495870895,0.7447818472546172,5.291502622129181,4.58257569495584,9.16515138991168
6721,0.57,61.0,56.0,5.38,5.4,3.29,2.23606797749979,2.449489742783178,2.23606797749979,1.0401381096245144,0.956449820785242,0.9180327868852459,0.005963523324909071,1.27455874717488,5.477225575051661,5.477225575051661,12.247448713915892
6722,0.38,60.0,59.0,4.69,4.71,2.82,2.0,1.4142135623730951,1.4142135623730951,1.0401381096245144,0.9502179431643648,0.9833333333333333,0.00610015314916072,0.5374011537017762,2.8284271247461903,2.0000000000000004,4.000000000000001
6723,0.7,60.9,62.0,5.72,5.65,3.46,2.0,1.7320508075688772,1.7320508075688772,1.0699179974104445,1.1592336297792885,1.0180623973727423,0.00626004513671402,1.212435565298214,3.4641016151377544,2.9999999999999996,5.999999999999999
6724,0.91,62.5,56.0,6.14,6.18,3.85,1.7320508075688772,2.6457513110645907,2.23606797749979,1.048769961156668,0.9250362512227303,0.896,0.006229078680930298,2.0348218595248087,4.58257569495584,5.916079783099617,10.2469507659596
6725,0.72,62.6,57.0,5.69,5.74,3.58,2.23606797749979,2.449489742783178,1.7320508075688772,1.0548122572291756,0.9003357350106417,0.9105431309904153,0.006157796195898243,1.2470765814495914,5.477225575051661,4.242640687119285,9.486832980505138
6726,0.5,62.7,59.0,5.03,4.98,3.14,2.0,1.7320508075688772,2.23606797749979,1.0,1.1273628192268343,0.9409888357256778,0.006356865585196009,1.118033988749895,3.4641016151377544,3.872983346207417,7.745966692414834
6727,1.51,62.3,58.0,7.31,7.35,4.57,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.0358221838584376,0.9366135889245174,0.9309791332263243,0.006149729750940629,2.135462479183374,2.9999999999999996,2.4494897427831783,4.242640687119286
6728,0.3,62.3,58.0,4.26,4.28,2.66,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9453441936205428,0.9309791332263243,0.006185662919969397,0.4242640687119285,4.58257569495584,3.7416573867739418,6.48074069840786
6729,0.83,63.1,57.0,5.95,5.9,3.74,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0388433318946915,1.106571419401413,0.9033280507131537,0.006321752846883336,1.1737972567696688,4.58257569495584,3.7416573867739418,6.48074069840786
6730,0.72,62.8,60.0,5.78,5.68,3.6,1.7320508075688772,2.0,1.7320508075688772,1.0699179974104445,1.2329743233290378,0.9554140127388535,0.006091914810663288,1.2470765814495914,3.4641016151377544,3.4641016151377544,5.999999999999999
6731,0.42,62.2,56.0,4.81,4.77,2.98,2.23606797749979,2.0,2.449489742783178,1.0548122572291756,1.105402310500666,0.9003215434083601,0.00614284519565006,1.0287856919689347,4.47213595499958,4.898979485566356,10.954451150103322
6732,0.51,62.9,57.0,5.07,5.1,3.2,2.23606797749979,1.7320508075688772,2.0,1.0,0.931651309698147,0.9062003179650239,0.00616370808678501,1.02,3.872983346207417,3.4641016151377544,7.745966692414834
6733,1.07,64.8,56.0,6.53,6.43,4.2,1.0,2.0,1.0,1.0017263703064307,1.2034457019823999,0.8641975308641976,0.006067507657251369,1.07,2.0,2.0,2.0
6734,1.01,59.8,60.0,6.53,6.57,3.92,2.0,2.23606797749979,1.7320508075688772,1.0,0.9293380964313529,1.0033444816053512,0.006005604882383141,1.749371315644566,4.47213595499958,3.872983346207417,7.745966692414834
6735,0.88,62.2,57.0,6.08,6.2,3.82,2.23606797749979,2.449489742783178,1.4142135623730951,1.0310746655157532,0.7909384296424228,0.9163987138263665,0.006111165432581622,1.2445079348883237,5.477225575051661,3.4641016151377544,7.745966692414834
6736,0.73,61.9,60.0,5.78,5.81,3.59,2.0,2.23606797749979,1.7320508075688772,1.0358221838584376,0.9397676095608297,0.9693053311793215,0.006055143511795112,1.2643970895252803,4.47213595499958,3.872983346207417,7.745966692414834
6737,0.25,61.0,55.0,4.11,4.09,2.5,2.23606797749979,1.7320508075688772,2.0,1.0561070349589987,1.0602838989276746,0.9016393442622951,0.005948875365112226,0.5,3.872983346207417,3.4641016151377544,7.745966692414834
6738,0.8,62.0,57.0,5.97,5.94,3.69,2.23606797749979,2.449489742783178,1.7320508075688772,1.0,1.0623182287523698,0.9193548387096774,0.006113681990809271,1.3856406460551018,5.477225575051661,4.242640687119285,9.486832980505138
6739,0.57,61.1,56.0,5.33,5.38,3.27,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0332326283987916,0.8940034614471672,0.9165302782324058,0.006078796690037613,0.9872689603142599,4.58257569495584,4.58257569495584,7.937253933193771
6740,0.76,62.4,57.0,5.78,5.83,3.62,2.23606797749979,2.6457513110645907,1.4142135623730951,1.0401381096245144,0.9018024356368308,0.9134615384615384,0.006230295256643404,1.0748023074035524,5.916079783099617,3.7416573867739418,8.366600265340757
6741,0.23,61.9,55.0,3.94,3.98,2.45,2.23606797749979,2.449489742783178,2.23606797749979,1.0360379801467414,0.8858451199522893,0.8885298869143781,0.005986630552534765,0.5142956348249517,5.477225575051661,5.477225575051661,12.247448713915892
6742,1.12,61.2,63.0,6.68,6.59,4.05,1.7320508075688772,2.0,1.0,1.0561070349589987,1.1767726727907555,1.0294117647058822,0.006282046147686644,1.12,3.4641016151377544,2.0,3.4641016151377544
6743,0.93,62.7,58.0,6.21,6.27,3.91,1.7320508075688772,2.23606797749979,2.0,1.0051791109192922,0.8910225845683862,0.9250398724082934,0.0061086754245760965,1.86,3.872983346207417,4.47213595499958,7.745966692414834
6744,0.3,64.1,58.0,4.26,4.23,2.72,1.4142135623730951,1.0,2.0,1.0561070349589987,1.0885058833416836,0.904836193447738,0.0061207181903827354,0.6,1.4142135623730951,2.0,2.8284271247461903
6745,1.03,58.4,58.0,6.66,6.62,3.88,2.0,2.0,1.7320508075688772,1.0358221838584376,1.0749663677116335,0.9931506849315068,0.006021064512982164,1.7840123317959435,4.0,3.4641016151377544,6.928203230275509
6746,0.34,62.0,57.0,4.46,4.48,2.77,2.23606797749979,2.449489742783178,1.7320508075688772,1.048769961156668,0.9477245625860252,0.9193548387096774,0.006143081473738254,0.5888972745734183,5.477225575051661,4.242640687119285,9.486832980505138
6747,2.0,60.6,62.0,8.19,7.84,4.86,2.0,2.23606797749979,1.4142135623730951,1.0332326283987916,1.688939406871321,1.023102310231023,0.006409051508572799,2.8284271247461903,4.47213595499958,3.1622776601683795,6.324555320336759
6748,0.62,61.8,57.0,5.47,5.5,3.39,2.23606797749979,2.0,2.23606797749979,1.0,0.9364738227967636,0.9223300970873787,0.006079137625302548,1.3863621460498696,4.47213595499958,4.47213595499958,10.000000000000002
6749,0.34,63.4,55.0,4.46,4.44,2.82,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0548122572291756,1.0554135441033279,0.8675078864353313,0.006088523405573305,0.5888972745734183,4.242640687119285,4.242640687119285,7.348469228349534
6750,0.51,61.0,55.0,5.11,5.21,3.15,2.23606797749979,2.0,2.23606797749979,1.0358221838584376,0.7924979035508137,0.9016393442622951,0.006081363999863349,1.140394668524893,4.47213595499958,4.47213595499958,10.000000000000002
6751,0.33,61.4,57.0,4.44,4.49,2.74,2.23606797749979,1.7320508075688772,2.23606797749979,1.048769961156668,0.8742578676894243,0.9283387622149837,0.006041350960311179,0.7379024325749307,3.872983346207417,3.872983346207417,8.660254037844387
6752,1.55,61.6,55.0,7.48,7.45,4.6,2.23606797749979,2.0,2.0,1.0548122572291756,1.0494068661087053,0.8928571428571428,0.006046666219343402,3.1,4.47213595499958,4.0,8.94427190999916
6753,0.79,61.4,59.0,5.89,5.96,3.64,2.0,2.6457513110645907,1.7320508075688772,1.048769961156668,0.8678175337747698,0.9609120521172638,0.00618250039974952,1.368320137979413,5.291502622129181,4.58257569495584,9.16515138991168
6754,0.31,63.7,56.0,4.3,4.33,2.75,1.4142135623730951,1.7320508075688772,2.6457513110645907,1.0360379801467414,0.9199552680751378,0.8791208791208791,0.006054421436557964,0.8201829064300231,2.4494897427831783,4.58257569495584,6.48074069840786
6755,0.5,62.2,60.0,5.03,5.07,3.14,1.7320508075688772,2.0,1.7320508075688772,1.0017263703064307,0.9093274652329127,0.9646302250803858,0.006244021817411464,0.8660254037844386,3.4641016151377544,3.4641016151377544,5.999999999999999
