,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
8040,0.31,61.9,54.4,4.33,4.37,2.69,5.0,6.0,5.0,1.0332326283987916,0.9908466819221968,0.8788368336025848,0.006090319556906069,1.55
8041,0.53,61.3,61.0,5.15,5.2,3.17,3.0,3.0,6.0,1.0310746655157532,0.9903846153846154,0.9951060358890702,0.006243182562437715,3.18
8042,0.34,62.7,58.0,4.43,4.4,2.77,4.0,2.0,3.0,1.0,1.0068181818181816,0.9250398724082934,0.006297131249254531,1.02
8043,1.03,63.8,54.0,6.36,6.3,4.04,2.0,7.0,2.0,1.0051791109192922,1.0095238095238097,0.8463949843260189,0.006362945369110137,2.06
8044,1.34,62.1,63.0,7.06,7.01,4.37,3.0,6.0,2.0,1.0561070349589987,1.007132667617689,1.0144927536231885,0.00619584639520247,2.68
8045,2.04,58.0,58.0,8.45,8.36,4.88,4.0,3.0,2.0,1.0,1.0107655502392345,1.0,0.005917623890677584,4.08
8046,0.76,64.1,59.0,5.75,5.73,3.68,2.0,2.0,3.0,1.0310746655157532,1.0034904013961605,0.920436817472699,0.006268206666072836,2.2800000000000002
8047,1.21,58.9,60.0,6.81,6.74,3.99,4.0,5.0,2.0,1.0401381096245144,1.0103857566765577,1.0186757215619695,0.006607017637777585,2.42
8048,0.33,62.2,53.0,4.47,4.5,2.79,5.0,5.0,8.0,1.0358221838584376,0.9933333333333333,0.8520900321543408,0.005880167531318575,2.64
8049,0.39,62.7,58.0,4.69,4.63,2.92,4.0,4.0,5.0,1.0561070349589987,1.0129589632829374,0.9250398724082934,0.006150747826846166,1.9500000000000002
8050,0.23,62.3,57.0,3.9,3.92,2.43,3.0,4.0,6.0,1.0548122572291756,0.9948979591836735,0.9149277688603532,0.006191143757281323,1.3800000000000001
8051,0.9,64.3,57.0,6.07,6.09,3.91,2.0,5.0,4.0,1.0699179974104445,0.9967159277504106,0.8864696734059099,0.006226726183929479,3.6
8052,0.53,60.3,60.0,5.25,5.22,3.16,5.0,2.0,4.0,1.0548122572291756,1.0057471264367817,0.9950248756218906,0.006120106512948067,2.12
8053,2.02,61.5,59.0,8.06,8.13,4.98,3.0,1.0,4.0,1.0051791109192922,0.991389913899139,0.959349593495935,0.006190082529244675,8.08
8054,1.19,62.3,55.0,6.76,6.81,4.23,5.0,4.0,3.0,1.0,0.9926578560939795,0.882825040128411,0.0061110070699319195,3.57
8055,1.57,62.4,58.0,7.39,7.49,4.64,3.0,3.0,3.0,1.0401381096245144,0.986648865153538,0.9294871794871795,0.006113014356815263,4.71
8056,0.74,58.7,58.0,5.93,5.86,3.46,4.0,5.0,3.0,1.0548122572291756,1.0119453924914674,0.9880749574105622,0.0061546493035914505,2.2199999999999998
8057,0.47,58.3,61.2,5.11,5.15,2.98,2.0,6.0,5.0,1.0358221838584376,0.9922330097087378,1.0497427101200687,0.005993126776181069,2.3499999999999996
8058,1.16,62.5,55.0,6.75,6.69,4.2,5.0,4.0,4.0,1.0360379801467414,1.0089686098654709,0.88,0.006116159579039497,4.64
8059,1.0,59.1,61.0,6.44,6.39,3.79,4.0,6.0,2.0,1.0401381096245144,1.0078247261345854,1.0321489001692048,0.00641171285549197,2.0
8060,0.53,61.4,56.0,5.25,5.18,3.2,5.0,6.0,4.0,1.0017263703064307,1.0135135135135136,0.9120521172638437,0.006090273947416805,2.12
8061,1.57,61.4,55.0,7.48,7.52,4.61,5.0,4.0,4.0,1.0051791109192922,0.9946808510638299,0.8957654723127036,0.0060545140111789315,6.28
8062,1.18,61.8,58.0,6.74,6.79,4.18,4.0,3.0,3.0,1.0017263703064307,0.9926362297496318,0.9385113268608415,0.006168450084075974,3.54
8063,1.01,62.7,58.0,6.32,6.43,4.0,3.0,4.0,2.0,1.0017263703064307,0.9828926905132194,0.9250398724082934,0.0062134574876469085,2.02
8064,1.09,62.1,56.0,6.55,6.59,4.08,5.0,5.0,6.0,1.0051791109192922,0.9939301972685888,0.9017713365539453,0.006189272729791798,6.540000000000001
8065,1.5,62.1,59.0,7.26,7.33,4.53,3.0,6.0,2.0,1.0388433318946915,0.990450204638472,0.9500805152979066,0.006222321712998198,3.0
8066,0.32,61.2,55.0,4.41,4.44,2.71,5.0,4.0,7.0,1.0388433318946915,0.9932432432432432,0.8986928104575163,0.006030580622040822,2.24
8067,0.9,60.6,53.0,6.3,6.27,3.81,4.0,6.0,4.0,1.0358221838584376,1.0047846889952154,0.8745874587458745,0.005980113729802914,3.6
8068,0.7,62.0,56.0,5.68,5.7,3.53,5.0,6.0,3.0,1.0,0.9964912280701753,0.9032258064516129,0.006124916088649586,2.0999999999999996
8069,0.54,60.4,60.0,5.24,5.22,3.16,4.0,7.0,3.0,1.0332326283987916,1.003831417624521,0.9933774834437087,0.00624748018299286,1.62
8070,0.99,61.8,57.0,6.4,6.42,3.96,5.0,2.0,3.0,1.0332326283987916,0.9968847352024923,0.9223300970873787,0.0060845015576323986,2.9699999999999998
8071,0.33,62.5,55.0,4.45,4.42,2.77,5.0,6.0,3.0,1.0358221838584376,1.006787330316742,0.88,0.006056920738584585,0.99
8072,1.0,63.7,60.0,6.24,6.32,4.0,3.0,6.0,2.0,1.0332326283987916,0.9873417721518988,0.9419152276295133,0.006339256734826354,2.0
8073,0.7,62.8,60.0,5.59,5.65,3.53,3.0,6.0,4.0,1.0401381096245144,0.9893805309734512,0.9554140127388535,0.006278603805345164,2.8
8074,0.41,62.9,59.0,4.7,4.75,2.97,3.0,4.0,4.0,1.0699179974104445,0.9894736842105264,0.9379968203497615,0.006183522420924436,1.64
8075,1.5,62.1,60.0,7.31,7.27,4.53,4.0,6.0,4.0,1.0332326283987916,1.0055020632737277,0.966183574879227,0.0062307635300998905,6.0
8076,0.54,61.6,53.0,5.26,5.3,3.25,5.0,2.0,8.0,1.0401381096245144,0.9924528301886792,0.8603896103896104,0.005960034656497819,4.32
8077,0.53,61.7,54.5,5.2,5.26,3.23,5.0,4.0,6.0,1.0548122572291756,0.9885931558935362,0.8833063209076175,0.005999074557856887,3.18
8078,0.91,62.9,59.0,6.15,6.12,3.86,4.0,3.0,2.0,1.0401381096245144,1.0049019607843137,0.9379968203497615,0.006263650973398893,1.82
8079,2.0,62.3,57.0,8.06,7.97,4.99,5.0,4.0,4.0,1.0360379801467414,1.0112923462986199,0.9149277688603532,0.006239303143712196,8.0
8080,0.76,61.2,57.0,5.91,5.89,3.61,5.0,7.0,4.0,1.0,1.00339558573854,0.9313725490196078,0.006047886256193603,3.04
8081,0.32,61.2,59.0,4.38,4.41,2.69,4.0,4.0,4.0,1.0358221838584376,0.9931972789115646,0.9640522875816993,0.006158642552039856,1.28
8082,1.22,61.5,58.0,6.84,6.86,4.21,4.0,6.0,2.0,1.0,0.9970845481049562,0.943089430894309,0.006175861065885584,2.44
8083,0.38,62.3,54.0,4.64,4.7,2.9,5.0,7.0,5.0,1.0561070349589987,0.9872340425531914,0.8667736757624398,0.006008551116958029,1.9
8084,1.01,62.0,57.0,6.44,6.36,3.97,5.0,4.0,5.0,1.0,1.0125786163522013,0.9193548387096774,0.006211376920324047,5.05
8085,0.74,62.4,57.0,5.74,5.8,3.6,3.0,7.0,4.0,1.0561070349589987,0.9896551724137932,0.9134615384615384,0.006174322826972112,2.96
8086,0.46,62.3,56.0,4.96,4.93,3.08,5.0,2.0,5.0,1.0401381096245144,1.0060851926977687,0.8988764044943821,0.00610771156475534,2.3000000000000003
8087,0.7,57.1,64.0,5.81,5.86,3.33,1.0,5.0,2.0,1.0,0.9914675767918087,1.1082332720839165,0.006174190967973607,1.4
8088,0.43,58.3,62.0,4.91,4.97,2.88,3.0,5.0,2.0,1.0017263703064307,0.9879275653923542,1.0634648370497428,0.006118403109309853,0.86
8089,0.38,61.1,56.0,4.71,4.65,2.86,5.0,7.0,2.0,1.0561070349589987,1.0129032258064514,0.9165302782324058,0.006066576849399943,0.76
8090,0.3,60.9,59.0,4.34,4.36,2.65,4.0,2.0,3.0,1.0548122572291756,0.9954128440366972,0.9688013136288999,0.00598272667155389,0.8999999999999999
8091,1.24,62.0,65.0,6.88,6.84,4.25,2.0,3.0,3.0,1.0699179974104445,1.0058479532163742,1.0483870967741935,0.0061999504003967965,3.7199999999999998
8092,0.3,60.4,61.0,4.31,4.27,2.59,4.0,3.0,5.0,1.0388433318946915,1.009367681498829,1.009933774834437,0.006293849379750585,1.5
8093,0.38,63.4,55.0,4.67,4.63,2.95,3.0,7.0,4.0,1.0358221838584376,1.0086393088552916,0.8675078864353313,0.005957495309060355,1.52
8094,0.52,63.6,57.0,5.1,5.05,3.23,2.0,3.0,4.0,1.0310746655157532,1.00990099009901,0.8962264150943396,0.006250852730510713,2.08
8095,0.34,61.7,56.0,4.52,4.49,2.78,5.0,6.0,3.0,1.0561070349589987,1.0066815144766146,0.9076175040518638,0.0060262805385311174,1.02
8096,0.82,62.1,55.0,5.98,6.0,3.72,5.0,6.0,3.0,1.0388433318946915,0.9966666666666667,0.8856682769726247,0.00614353699907697,2.46
8097,2.02,63.0,56.0,7.95,8.01,5.03,3.0,1.0,3.0,1.0548122572291756,0.9925093632958802,0.8888888888888888,0.006306432325261053,6.0600000000000005
8098,2.03,62.9,57.0,8.04,7.98,5.04,4.0,6.0,3.0,1.0051791109192922,1.007518796992481,0.9062003179650239,0.00627778678315468,6.09
8099,1.5,60.6,57.0,7.47,7.36,4.49,5.0,4.0,5.0,1.0,1.0149456521739129,0.9405940594059405,0.006076402054426674,7.5
8100,0.38,62.0,55.0,4.65,4.67,2.89,3.0,2.0,5.0,1.0310746655157532,0.9957173447537474,0.8870967741935484,0.006055024718443341,1.9
8101,1.21,61.3,57.0,6.85,6.88,4.21,5.0,7.0,6.0,1.0360379801467414,0.9956395348837209,0.9298531810766721,0.00609851736474698,7.26
8102,1.01,62.6,56.0,6.41,6.44,4.02,5.0,4.0,3.0,1.0332326283987916,0.9953416149068323,0.8945686900958466,0.006086272930846779,3.0300000000000002
8103,0.32,61.9,57.0,4.38,4.41,2.72,5.0,5.0,5.0,1.0358221838584376,0.9931972789115646,0.9208400646203554,0.006090716347421769,1.6
8104,0.43,60.0,59.0,4.93,4.91,2.95,4.0,7.0,4.0,1.0401381096245144,1.0040733197556007,0.9833333333333333,0.006021684927659608,1.72
8105,0.51,62.7,57.0,5.08,5.1,3.19,5.0,5.0,2.0,1.0358221838584376,0.9960784313725491,0.9090909090909091,0.0061708587367018,1.02
8106,0.51,59.1,63.0,5.27,5.15,3.08,3.0,7.0,3.0,1.0561070349589987,1.0233009708737864,1.065989847715736,0.00610100829330394,1.53
8107,0.55,61.1,55.0,5.33,5.3,3.25,5.0,6.0,5.0,1.0017263703064307,1.0056603773584907,0.9001636661211129,0.005990681766815436,2.75
8108,0.58,60.7,63.0,5.39,5.36,3.26,3.0,5.0,4.0,1.0332326283987916,1.005597014925373,1.0378912685337727,0.006158243237526925,2.32
8109,0.54,62.2,61.0,5.24,5.15,3.23,4.0,6.0,3.0,1.0401381096245144,1.0174757281553397,0.9807073954983923,0.006195162771018294,1.62
8110,1.6,62.1,60.0,7.54,7.49,4.66,4.0,3.0,3.0,1.0,1.006675567423231,0.966183574879227,0.006079682538432826,4.800000000000001
8111,0.56,61.8,55.0,5.27,5.31,3.27,3.0,7.0,7.0,1.0401381096245144,0.992467043314501,0.8899676375404532,0.006119770531772763,3.9200000000000004
8112,0.74,61.7,55.0,5.81,5.85,3.6,5.0,7.0,2.0,1.0561070349589987,0.9931623931623932,0.8914100486223663,0.006047797212455848,1.48
8113,0.42,62.6,58.0,4.76,4.8,2.99,4.0,2.0,3.0,1.0310746655157532,0.9916666666666667,0.926517571884984,0.006147944127483769,1.26
8114,2.39,62.2,55.0,8.58,8.56,5.33,5.0,2.0,4.0,1.0699179974104445,1.0023364485981308,0.8842443729903536,0.006105336978020256,9.56
8115,0.23,62.8,55.0,3.93,3.95,2.47,3.0,4.0,6.0,1.048769961156668,0.9949367088607595,0.8757961783439491,0.0059984802980566606,1.3800000000000001
8116,1.53,62.4,60.0,7.34,7.31,4.57,4.0,3.0,3.0,1.048769961156668,1.0041039671682628,0.9615384615384616,0.006239672475431984,4.59
8117,0.32,62.9,57.0,4.36,4.39,2.75,3.0,6.0,5.0,1.0401381096245144,0.9931662870159454,0.9062003179650239,0.006079477772859312,1.6
8118,0.36,61.7,55.0,4.63,4.57,2.84,5.0,6.0,4.0,1.0561070349589987,1.013129102844639,0.8914100486223663,0.0059908296373797415,1.44
8119,1.0,58.4,63.0,6.58,6.47,3.81,3.0,5.0,5.0,1.0360379801467414,1.017001545595054,1.0787671232876712,0.00616516706992408,5.0
8120,1.16,62.6,56.0,6.73,6.68,4.2,5.0,2.0,2.0,1.0401381096245144,1.00748502994012,0.8945686900958466,0.0061435185244031135,2.32
8121,1.46,63.9,57.0,7.06,7.12,4.53,2.0,6.0,4.0,1.0561070349589987,0.9915730337078651,0.892018779342723,0.006411652245191982,5.84
8122,0.39,63.3,56.0,4.63,4.66,2.94,3.0,5.0,6.0,1.0548122572291756,0.9935622317596566,0.8846761453396524,0.006148233725956386,2.34
8123,1.01,60.9,54.0,6.5,6.53,3.97,5.0,4.0,6.0,1.0332326283987916,0.9954058192955589,0.8866995073891626,0.0059938287302014484,6.0600000000000005
8124,1.25,58.9,58.0,7.04,7.08,4.16,3.0,2.0,3.0,1.0561070349589987,0.9943502824858756,0.9847198641765705,0.006028520825925486,3.75
8125,0.52,63.0,54.0,5.17,5.12,3.24,5.0,4.0,5.0,1.0561070349589987,1.009765625,0.8571428571428571,0.006063143252859565,2.6
8126,0.31,61.8,53.0,4.35,4.39,2.7,5.0,4.0,4.0,1.0401381096245144,0.9908883826879271,0.8576051779935275,0.0060123485882132765,1.24
8127,0.38,60.0,60.0,4.72,4.65,2.81,4.0,4.0,3.0,1.0017263703064307,1.01505376344086,1.0,0.006161441440039122,1.1400000000000001
8128,0.31,62.4,58.0,4.34,4.31,2.7,4.0,5.0,4.0,1.048769961156668,1.0069605568445477,0.9294871794871795,0.006138057182140709,1.24
8129,0.92,62.8,56.0,6.14,6.18,3.87,5.0,5.0,3.0,1.0358221838584376,0.9935275080906149,0.89171974522293,0.0062649847198384635,2.7600000000000002
8130,0.79,62.1,56.0,5.89,5.93,3.67,5.0,4.0,6.0,1.0699179974104445,0.9932546374367622,0.9017713365539453,0.006162983980789777,4.74
8131,0.42,63.1,56.0,4.79,4.75,3.01,3.0,4.0,3.0,1.0017263703064307,1.0084210526315789,0.8874801901743264,0.006132727556133622,1.26
8132,0.55,62.1,56.0,5.25,5.22,3.25,5.0,4.0,2.0,1.0051791109192922,1.0057471264367817,0.9017713365539453,0.006175178588971693,1.1
8133,0.7,62.3,58.0,5.63,5.57,3.49,4.0,3.0,3.0,1.0388433318946915,1.0107719928186714,0.9309791332263243,0.006396008364480447,2.0999999999999996
8134,1.15,62.5,55.0,6.72,6.68,4.19,4.0,4.0,2.0,1.0401381096245144,1.0059880239520957,0.88,0.006114178053711873,2.3
8135,0.31,61.2,55.0,4.35,4.38,2.67,5.0,7.0,4.0,1.0358221838584376,0.9931506849315068,0.8986928104575163,0.006093784123962509,1.24
8136,0.62,59.8,58.0,5.55,5.59,3.33,3.0,5.0,4.0,1.0332326283987916,0.9928443649373881,0.9698996655518395,0.0060012630722875845,2.48
8137,0.75,61.9,58.0,5.83,5.86,3.62,3.0,6.0,5.0,1.0561070349589987,0.9948805460750852,0.9369951534733442,0.006064381609832306,3.75
8138,0.73,62.0,56.0,5.75,5.8,3.58,5.0,2.0,3.0,1.0332326283987916,0.9913793103448276,0.9032258064516129,0.006114261305101639,2.19
8139,0.5,63.4,59.0,5.09,5.06,3.22,3.0,6.0,4.0,1.0358221838584376,1.0059288537549407,0.9305993690851735,0.006029007629685039,2.0
8140,0.23,63.5,58.0,3.86,3.89,2.46,3.0,7.0,6.0,1.048769961156668,0.9922879177377891,0.9133858267716536,0.006226669616483717,1.3800000000000001
8141,1.01,60.8,58.0,6.49,6.46,3.94,4.0,6.0,2.0,1.0358221838584376,1.0046439628482973,0.9539473684210527,0.006114316802343558,2.02
8142,0.28,61.4,56.0,4.19,4.22,2.58,5.0,4.0,6.0,1.0051791109192922,0.9928909952606637,0.9120521172638437,0.006137787543290035,1.6800000000000002
8143,0.53,62.0,59.0,5.23,5.16,3.22,4.0,5.0,3.0,1.0,1.0135658914728682,0.9516129032258065,0.006099140071884234,1.59
8144,0.52,61.7,56.0,5.16,5.18,3.19,5.0,7.0,4.0,1.0,0.9961389961389963,0.9076175040518638,0.006098642826790381,2.08
8145,2.01,58.3,63.0,8.28,8.25,4.82,3.0,7.0,2.0,1.0332326283987916,1.0036363636363637,1.0806174957118353,0.006104705725849511,4.02
8146,0.7,62.7,55.0,5.63,5.66,3.54,3.0,4.0,3.0,1.0699179974104445,0.9946996466431095,0.8771929824561403,0.006205402437545904,2.0999999999999996
8147,0.34,62.4,56.0,4.49,4.45,2.79,5.0,2.0,3.0,1.0401381096245144,1.0089887640449438,0.8974358974358975,0.006099136622364511,1.02
8148,0.42,61.7,57.0,4.83,4.8,2.97,5.0,4.0,4.0,1.0548122572291756,1.00625,0.9238249594813613,0.006099643780803201,1.68
8149,0.46,61.3,56.0,5.02,4.96,3.06,5.0,6.0,2.0,1.0401381096245144,1.0120967741935483,0.9135399673735727,0.006037414751703708,0.92
8150,0.32,63.0,57.0,4.37,4.33,2.74,5.0,3.0,4.0,1.0561070349589987,1.0092378752886837,0.9047619047619048,0.0061720591883502995,1.28
8151,0.4,59.6,61.0,4.8,4.86,2.88,2.0,4.0,5.0,1.0561070349589987,0.9876543209876543,1.023489932885906,0.0059537418076512725,2.0
8152,1.04,59.8,56.0,6.64,6.71,3.99,3.0,5.0,8.0,1.0548122572291756,0.9895678092399404,0.9364548494983278,0.005850188288310059,8.32
8153,0.55,60.7,58.0,5.3,5.24,3.2,4.0,7.0,3.0,1.0358221838584376,1.0114503816793892,0.9555189456342669,0.006188787267751693,1.6500000000000001
8154,1.0,62.3,53.0,6.35,6.39,3.97,3.0,6.0,5.0,1.0310746655157532,0.9937402190923318,0.8507223113964687,0.00620775987987488,5.0
8155,0.42,60.7,55.0,4.89,4.86,2.96,5.0,4.0,6.0,1.0360379801467414,1.0061728395061726,0.9060955518945634,0.00597052403460038,2.52
8156,0.48,62.6,55.0,5.0,5.07,3.15,3.0,5.0,4.0,1.0388433318946915,0.9861932938856015,0.8785942492012779,0.006011082934159856,1.92
8157,0.33,61.9,56.0,4.4,4.45,2.74,5.0,6.0,4.0,1.0051791109192922,0.9887640449438203,0.9046849757673667,0.0061510702862298035,1.32
8158,0.56,61.7,56.0,5.31,5.33,3.28,5.0,6.0,6.0,1.0699179974104445,0.99624765478424,0.9076175040518638,0.006032432251692379,3.3600000000000003
8159,1.01,61.9,57.0,6.36,6.41,3.95,3.0,3.0,3.0,1.0310746655157532,0.9921996879875196,0.9208400646203554,0.006272044528783778,3.0300000000000002
8160,1.53,60.8,60.0,7.43,7.51,4.54,3.0,6.0,3.0,1.0017263703064307,0.9893475366178429,0.986842105263158,0.00603958123643744,4.59
8161,0.33,62.3,55.0,4.47,4.42,2.77,5.0,5.0,4.0,1.0017263703064307,1.01131221719457,0.882825040128411,0.006029820422080853,1.32
8162,1.56,62.3,55.0,7.39,7.35,4.59,5.0,3.0,2.0,1.0051791109192922,1.0054421768707482,0.882825040128411,0.006257201422141553,3.12
8163,0.44,61.1,57.0,4.91,4.94,3.01,3.0,3.0,8.0,1.0548122572291756,0.9939271255060729,0.9328968903436988,0.006026674554670527,3.52
8164,1.0,64.1,60.0,6.25,6.19,3.99,2.0,5.0,3.0,1.0310746655157532,1.0096930533117932,0.93603744149766,0.006478231118992959,3.0
8165,0.85,60.0,57.0,6.1,6.16,3.68,3.0,2.0,4.0,1.0561070349589987,0.9902597402597402,0.95,0.006146962445964584,3.4
8166,1.22,62.0,58.0,6.9,6.85,4.26,4.0,4.0,6.0,1.0358221838584376,1.0072992700729928,0.9354838709677419,0.006059134169593179,7.32
8167,1.01,60.6,55.0,6.5,6.56,3.96,3.0,5.0,4.0,1.0699179974104445,0.9908536585365855,0.9075907590759076,0.005981484640021226,4.04
8168,1.11,62.2,57.0,6.66,6.62,4.12,5.0,7.0,2.0,1.0358221838584376,1.0060422960725075,0.9163987138263665,0.006110736319283529,2.22
8169,1.64,62.5,56.0,7.58,7.52,4.72,5.0,2.0,4.0,1.0017263703064307,1.0079787234042554,0.896,0.006095576740278239,6.56
8170,0.7,63.6,57.0,5.59,5.63,3.57,3.0,4.0,6.0,1.0401381096245144,0.9928952042628775,0.8962264150943396,0.006230309496231504,4.199999999999999
8171,0.9,63.7,57.0,6.09,6.02,3.86,3.0,3.0,6.0,1.0388433318946915,1.0116279069767442,0.8948194662480377,0.006359770162994126,5.4
8172,0.32,61.5,56.0,4.44,4.41,2.72,5.0,7.0,4.0,1.0332326283987916,1.0068027210884354,0.9105691056910569,0.006008409369753907,1.28
8173,0.4,61.3,55.0,4.78,4.75,2.92,5.0,5.0,7.0,1.0401381096245144,1.0063157894736843,0.8972267536704731,0.0060333099039798724,2.8000000000000003
8174,0.3,62.7,54.0,4.28,4.3,2.69,5.0,2.0,4.0,1.0332326283987916,0.9953488372093025,0.8612440191387559,0.006059778502976159,1.2
8175,0.31,59.7,58.0,4.48,4.43,2.66,4.0,5.0,4.0,1.0017263703064307,1.0112866817155757,0.9715242881072026,0.005872165903310356,1.24
8176,1.62,62.7,54.0,7.47,7.52,4.7,5.0,2.0,6.0,1.0548122572291756,0.9933510638297872,0.8612440191387559,0.006135906232444491,9.72
8177,0.74,62.2,56.0,5.82,5.78,3.61,5.0,7.0,3.0,1.0401381096245144,1.0069204152249136,0.9003215434083601,0.006093596522684203,2.2199999999999998
8178,0.7,61.2,60.0,5.7,5.74,3.5,4.0,4.0,3.0,1.0310746655157532,0.9930313588850174,0.9803921568627451,0.006112843083318051,2.0999999999999996
8179,0.7,65.0,57.0,5.53,5.58,3.61,2.0,6.0,3.0,1.0401381096245144,0.9910394265232976,0.8769230769230769,0.006283932449737023,2.0999999999999996
8180,0.97,60.8,65.76764195815825,6.41,6.32,3.87,1.0,1.0,2.0,1.0388433318946915,1.014240506329114,1.0817046374697081,0.00618707900116613,1.94
8181,0.41,62.3,57.0,4.74,4.77,2.96,5.0,6.0,5.0,1.0360379801467414,0.9937106918238995,0.9149277688603532,0.006126260007320431,2.05
8182,1.51,59.8,61.0,7.41,7.35,4.41,4.0,3.0,5.0,1.0017263703064307,1.0081632653061225,1.020066889632107,0.00628684583469505,7.55
8183,0.76,62.3,57.0,5.79,5.84,3.62,3.0,4.0,6.0,1.0699179974104445,0.9914383561643836,0.9149277688603532,0.006208884927402449,4.5600000000000005
8184,1.5,63.9,58.0,7.21,7.19,4.6,2.0,6.0,4.0,1.0051791109192922,1.0027816411682893,0.9076682316118936,0.0062902697829613705,6.0
8185,0.32,59.7,62.0,4.43,4.38,2.63,4.0,5.0,4.0,1.0017263703064307,1.0114155251141552,1.0385259631490786,0.0062707053301112895,1.28
8186,1.51,61.9,57.0,7.4,7.33,4.56,5.0,3.0,3.0,1.0358221838584376,1.009549795361528,0.9208400646203554,0.006104869858729268,4.53
8187,1.52,64.6,55.0,7.24,7.19,4.66,1.0,3.0,3.0,1.0360379801467414,1.0069541029207232,0.8513931888544892,0.006265997462534859,4.5600000000000005
8188,0.35,61.0,62.0,4.52,4.56,2.77,3.0,3.0,3.0,1.0310746655157532,0.9912280701754386,1.0163934426229508,0.006130346152272474,1.0499999999999998
8189,1.01,61.9,57.0,6.4,6.5,3.98,5.0,2.0,3.0,1.0310746655157532,0.9846153846153847,0.9208400646203554,0.006100212601468882,3.0300000000000002
8190,0.34,61.3,56.0,4.52,4.56,2.78,5.0,5.0,6.0,1.0017263703064307,0.9912280701754386,0.9135399673735727,0.005933771846053666,2.04
8191,0.75,62.1,55.0,5.83,5.87,3.63,5.0,5.0,2.0,1.0699179974104445,0.9931856899488927,0.8856682769726247,0.006037372640718539,1.5
8192,1.59,62.1,58.0,7.48,7.42,4.63,4.0,3.0,4.0,1.0561070349589987,1.0080862533692723,0.9339774557165861,0.006187434722563677,6.36
8193,0.71,61.8,57.0,5.73,5.7,3.53,5.0,6.0,4.0,1.0,1.0052631578947369,0.9223300970873787,0.0061582053359027795,2.84
8194,0.51,62.7,59.0,5.06,5.09,3.18,4.0,2.0,3.0,1.048769961156668,0.9941060903732809,0.9409888357256778,0.006226941087716209,1.53
8195,2.03,62.7,59.0,8.08,8.02,5.05,4.0,1.0,2.0,1.0548122572291756,1.0074812967581048,0.9409888357256778,0.006203244951047536,4.06
8196,0.32,62.5,61.0,4.32,4.35,2.71,2.0,6.0,3.0,1.0332326283987916,0.9931034482758622,0.976,0.006283587740091961,0.96
8197,1.04,63.6,59.0,6.4,6.36,4.06,2.0,5.0,3.0,1.0358221838584376,1.0062893081761006,0.9276729559748428,0.00629318090281005,3.12
8198,0.56,61.0,57.0,5.32,5.36,3.26,5.0,4.0,6.0,1.0548122572291756,0.9925373134328358,0.9344262295081968,0.006024125417471892,3.3600000000000003
8199,2.01,62.9,55.0,8.03,8.09,5.07,3.0,3.0,2.0,1.0,0.9925834363411619,0.8744038155802862,0.006102728244700602,4.02
8200,0.3,62.6,59.0,4.23,4.27,2.66,4.0,7.0,3.0,1.0561070349589987,0.9906323185011712,0.9424920127795527,0.006244121939709005,0.8999999999999999
8201,1.01,59.7,64.0,6.45,6.48,3.86,3.0,3.0,4.0,1.0548122572291756,0.9953703703703703,1.0720268006700167,0.006260360586852399,4.04
8202,1.11,62.0,56.0,6.65,6.61,4.11,5.0,3.0,3.0,1.0360379801467414,1.006051437216339,0.9032258064516129,0.006144096838936902,3.33
8203,0.9,62.6,54.3,6.14,6.17,3.86,5.0,2.0,4.0,1.0401381096245144,0.9951377633711507,0.8674121405750798,0.006154626034390901,3.6
8204,0.32,61.7,60.0,4.41,4.38,2.71,4.0,6.0,2.0,1.0310746655157532,1.0068493150684932,0.972447325769854,0.006113191315493437,0.64
8205,0.31,61.8,59.0,4.33,4.31,2.67,4.0,1.0,5.0,1.0,1.0046403712296985,0.9546925566343043,0.006221359045447651,1.55
8206,0.41,62.9,57.0,4.73,4.75,2.98,3.0,7.0,5.0,1.0401381096245144,0.9957894736842107,0.9062003179650239,0.00612368499465671,2.05
8207,0.56,61.0,57.0,5.28,5.35,3.24,5.0,7.0,4.0,1.0360379801467414,0.9869158878504674,0.9344262295081968,0.006118645786350875,2.24
8208,0.38,58.9,61.0,4.79,4.75,2.81,4.0,7.0,3.0,1.0561070349589987,1.0084210526315789,1.035653650254669,0.005943580561519773,1.1400000000000001
8209,0.47,59.6,58.1,5.07,5.11,3.03,3.0,5.0,4.0,1.0548122572291756,0.9921722113502935,0.9748322147651006,0.005987235900954353,1.88
8210,1.26,61.1,57.0,7.0,6.98,4.27,5.0,6.0,6.0,1.0561070349589987,1.002865329512894,0.9328968903436988,0.0060393362098468024,7.5600000000000005
8211,1.08,61.3,57.0,6.55,6.64,4.04,5.0,4.0,2.0,1.0310746655157532,0.9864457831325302,0.9298531810766721,0.006146572534564227,2.16
8212,0.98,56.8,64.0,6.68,6.52,3.75,2.0,5.0,3.0,1.0699179974104445,1.0245398773006136,1.1082332720839165,0.006000269399850606,2.94
8213,0.32,61.1,56.0,4.42,4.45,2.71,5.0,7.0,4.0,1.048769961156668,0.9932584269662921,0.9165302782324058,0.006003415568244858,1.28
8214,0.52,64.3,56.0,5.02,5.14,3.27,2.0,6.0,4.0,1.0017263703064307,0.9766536964980544,0.8709175738724728,0.006162951568350287,2.08
8215,0.23,61.6,56.0,3.94,3.97,2.43,3.0,3.0,7.0,1.0699179974104445,0.9924433249370277,0.9090909090909091,0.006051107018458034,1.61
